hour;dk1;dk2;ee;fi;lt;lv;no;se
13 - 14;0.1525;0.215;0.12353459;0.12353459;0.12353459;0.12353459;0.12353459;0.00310377
14 - 15;0.125;0.14;0.0889471;0.0889471;0.0889471;0.0889471;0.0889471;0.0018413
15 - 16;0.0425;0.03;0.024264373;0.024264373;0.024264373;0.024264373;0.024264373;0.00029312
16 - 17;0;0;0.0000237;0.0000237;0.0000237;0.0000237;0.0000237;0.0000711
17 - 18;0;0;2.33667E-05;2.33667E-05;2.33667E-05;2.33667E-05;2.33667E-05;0.0000701
18 - 19;0;0;2.76667E-05;2.76667E-05;2.76667E-05;2.76667E-05;2.76667E-05;0.000083
19 - 20;0;0;0.000021;0.000021;0.000021;0.000021;0.000021;0.000063
20 - 21;0;0;0.0000197;0.0000197;0.0000197;0.0000197;0.0000197;0.0000591
21 - 22;0;0;0.000018;0.000018;0.000018;0.000018;0.000018;0.000054
22 - 23;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
23 - 00;0;0;0.000019;0.000019;0.000019;0.000019;0.000019;0.000057
00 - 01;0;0;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;0.000052
01 - 02;0;0;2.23333E-05;2.23333E-05;2.23333E-05;2.23333E-05;2.23333E-05;0.000067
02 - 03;0;0;1.73667E-05;1.73667E-05;1.73667E-05;1.73667E-05;1.73667E-05;0.0000521
03 - 04;0;0;0.0000217;0.0000217;0.0000217;0.0000217;0.0000217;0.0000651
04 - 05;0;0;1.86667E-05;1.86667E-05;1.86667E-05;1.86667E-05;1.86667E-05;0.000056
05 - 06;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
06 - 07;0;0;2.00067E-05;2.00067E-05;2.00067E-05;2.00067E-05;2.00067E-05;0.00006002
07 - 08;0;0;3.43333E-05;3.43333E-05;3.43333E-05;3.43333E-05;3.43333E-05;0.000103
08 - 09;0;0;2.83667E-05;2.83667E-05;2.83667E-05;2.83667E-05;2.83667E-05;0.0000851
09 - 10;0.0025;0.005;0.0025675;0.0025675;0.0025675;0.0025675;0.0025675;0.0002025
10 - 11;0.0075;0.02;0.009295623;0.009295623;0.009295623;0.009295623;0.009295623;0.00038687
11 - 12;0.0175;0.03;0.016001607;0.016001607;0.016001607;0.016001607;0.016001607;0.00050482
12 - 13;0.0175;0.03;0.01600755;0.01600755;0.01600755;0.01600755;0.01600755;0.00052265
13 - 14;0.015;0.025;0.013451777;0.013451777;0.013451777;0.013451777;0.013451777;0.00035533
14 - 15;0.0075;0.01;0.0058825;0.0058825;0.0058825;0.0058825;0.0058825;0.0001475
15 - 16;0.0025;0;0.000871533;0.000871533;0.000871533;0.000871533;0.000871533;0.0001146
16 - 17;0;0;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;0.000058
17 - 18;0;0;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;0.000062
18 - 19;0;0;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;0.0000611
19 - 20;0;0;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;0.0000601
20 - 21;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
21 - 22;0;0;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;0.000071
22 - 23;0;0;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;0.000062
23 - 00;0;0;1.37333E-05;1.37333E-05;1.37333E-05;1.37333E-05;1.37333E-05;0.0000412
00 - 01;0;0;2.03333E-05;2.03333E-05;2.03333E-05;2.03333E-05;2.03333E-05;0.000061
01 - 02;0;0;1.93667E-05;1.93667E-05;1.93667E-05;1.93667E-05;1.93667E-05;0.0000581
02 - 03;0;0;1.94333E-05;1.94333E-05;1.94333E-05;1.94333E-05;1.94333E-05;0.0000583
03 - 04;0;0;0.0000204;0.0000204;0.0000204;0.0000204;0.0000204;0.0000612
04 - 05;0;0;3.07333E-05;3.07333E-05;3.07333E-05;3.07333E-05;3.07333E-05;0.0000922
05 - 06;0;0;1.83667E-05;1.83667E-05;1.83667E-05;1.83667E-05;1.83667E-05;0.0000551
06 - 07;0;0;2.70333E-05;2.70333E-05;2.70333E-05;2.70333E-05;2.70333E-05;0.0000811
07 - 08;0;0;3.46667E-05;3.46667E-05;3.46667E-05;3.46667E-05;3.46667E-05;0.000104
08 - 09;0;0;4.56667E-05;4.56667E-05;4.56667E-05;4.56667E-05;4.56667E-05;0.000137
09 - 10;0.01;0.01;0.006739333;0.006739333;0.006739333;0.006739333;0.006739333;0.000218
10 - 11;0.04;0.035;0.025128933;0.025128933;0.025128933;0.025128933;0.025128933;0.0003868
11 - 12;0.0575;0.06;0.03934004;0.03934004;0.03934004;0.03934004;0.03934004;0.00052012
12 - 13;0.0625;0.06;0.040970193;0.040970193;0.040970193;0.040970193;0.040970193;0.00041058
13 - 14;0.0525;0.06;0.037615497;0.037615497;0.037615497;0.037615497;0.037615497;0.00034649
14 - 15;0.0275;0.045;0.024234717;0.024234717;0.024234717;0.024234717;0.024234717;0.00020415
15 - 16;0.005;0.015;0.0067;0.0067;0.0067;0.0067;0.0067;0.0001
16 - 17;0;0;2.86667E-05;2.86667E-05;2.86667E-05;2.86667E-05;2.86667E-05;0.000086
17 - 18;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
18 - 19;0;0;2.40333E-05;2.40333E-05;2.40333E-05;2.40333E-05;2.40333E-05;0.0000721
19 - 20;0;0;3.83333E-05;3.83333E-05;3.83333E-05;3.83333E-05;3.83333E-05;0.000115
20 - 21;0;0;0.000024;0.000024;0.000024;0.000024;0.000024;0.000072
21 - 22;0;0;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;0.000055
22 - 23;0;0;1.96667E-05;1.96667E-05;1.96667E-05;1.96667E-05;1.96667E-05;0.000059
23 - 00;0;0;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;0.000037
00 - 01;0;0;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;0.000079
01 - 02;0;0;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;0.00008
02 - 03;0;0;2.26667E-05;2.26667E-05;2.26667E-05;2.26667E-05;2.26667E-05;0.000068
03 - 04;0;0;0.000021;0.000021;0.000021;0.000021;0.000021;0.000063
04 - 05;0;0;1.53667E-05;1.53667E-05;1.53667E-05;1.53667E-05;1.53667E-05;0.0000461
05 - 06;0;0;1.86667E-05;1.86667E-05;1.86667E-05;1.86667E-05;1.86667E-05;0.000056
06 - 07;0;0;2.23667E-05;2.23667E-05;2.23667E-05;2.23667E-05;2.23667E-05;0.0000671
07 - 08;0;0;3.60333E-05;3.60333E-05;3.60333E-05;3.60333E-05;3.60333E-05;0.0001081
08 - 09;0;0;4.63533E-05;4.63533E-05;4.63533E-05;4.63533E-05;4.63533E-05;0.00013906
09 - 10;0.0025;0.04;0.01422216;0.01422216;0.01422216;0.01422216;0.01422216;0.00016648
10 - 11;0.0175;0.07;0.0292792;0.0292792;0.0292792;0.0292792;0.0292792;0.0003376
11 - 12;0.0275;0.13;0.052811653;0.052811653;0.052811653;0.052811653;0.052811653;0.00093496
12 - 13;0.0325;0.105;0.04633075;0.04633075;0.04633075;0.04633075;0.04633075;0.00149225
13 - 14;0.0275;0.07;0.032758463;0.032758463;0.032758463;0.032758463;0.032758463;0.00077539
14 - 15;0.0225;0.035;0.01925299;0.01925299;0.01925299;0.01925299;0.01925299;0.00025897
15 - 16;0.005;0.005;0.003350367;0.003350367;0.003350367;0.003350367;0.003350367;0.0000511
16 - 17;0;0;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;0.000064
17 - 18;0;0;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;0.000064
18 - 19;0;0;0.0000237;0.0000237;0.0000237;0.0000237;0.0000237;0.0000711
19 - 20;0;0;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;1.93333E-05;0.000058
20 - 21;0;0;2.16667E-05;2.16667E-05;2.16667E-05;2.16667E-05;2.16667E-05;0.000065
21 - 22;0;0;0.00002;0.00002;0.00002;0.00002;0.00002;0.00006
22 - 23;0;0;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;0.000064
23 - 00;0;0;0.0000307;0.0000307;0.0000307;0.0000307;0.0000307;0.0000921
00 - 01;0;0;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;0.000071
01 - 02;0;0;0.0000134;0.0000134;0.0000134;0.0000134;0.0000134;0.0000402
02 - 03;0;0;6.66667E-06;6.66667E-06;6.66667E-06;6.66667E-06;6.66667E-06;0.00002
03 - 04;0;0;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;1.16667E-05;0.000035
04 - 05;0;0;0.0000247;0.0000247;0.0000247;0.0000247;0.0000247;0.0000741
05 - 06;0;0;0.000025;0.000025;0.000025;0.000025;0.000025;0.000075
06 - 07;0;0;2.90333E-05;2.90333E-05;2.90333E-05;2.90333E-05;2.90333E-05;0.0000871
07 - 08;0;0;0.000034;0.000034;0.000034;0.000034;0.000034;0.000102
08 - 09;0;0;5.76667E-05;5.76667E-05;5.76667E-05;5.76667E-05;5.76667E-05;0.000173
09 - 10;0.0025;0.005;0.002548773;0.002548773;0.002548773;0.002548773;0.002548773;0.00014632
10 - 11;0.0175;0.035;0.017567583;0.017567583;0.017567583;0.017567583;0.017567583;0.00020275
11 - 12;0.025;0.045;0.023439187;0.023439187;0.023439187;0.023439187;0.023439187;0.00031756
12 - 13;0.0275;0.06;0.029274463;0.029274463;0.029274463;0.029274463;0.029274463;0.00032339
13 - 14;0.0225;0.05;0.024281343;0.024281343;0.024281343;0.024281343;0.024281343;0.00034403
14 - 15;0.015;0.015;0.010080823;0.010080823;0.010080823;0.010080823;0.010080823;0.00024247
15 - 16;0.0025;0.005;0.002557667;0.002557667;0.002557667;0.002557667;0.002557667;0.000173
16 - 17;0;0;3.90333E-05;3.90333E-05;3.90333E-05;3.90333E-05;3.90333E-05;0.0001171
17 - 18;0;0;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;0.000089
18 - 19;0;0;4.93333E-05;4.93333E-05;4.93333E-05;4.93333E-05;4.93333E-05;0.000148
19 - 20;0;0;4.63667E-05;4.63667E-05;4.63667E-05;4.63667E-05;4.63667E-05;0.0001391
20 - 21;0;0;5.13333E-05;5.13333E-05;5.13333E-05;5.13333E-05;5.13333E-05;0.000154
21 - 22;0;0;5.43333E-05;5.43333E-05;5.43333E-05;5.43333E-05;5.43333E-05;0.000163
22 - 23;0;0;0.000058;0.000058;0.000058;0.000058;0.000058;0.000174
23 - 00;0;0;5.83667E-05;5.83667E-05;5.83667E-05;5.83667E-05;5.83667E-05;0.0001751
00 - 01;0;0;5.37333E-05;5.37333E-05;5.37333E-05;5.37333E-05;5.37333E-05;0.0001612
01 - 02;0;0;0.0000501;0.0000501;0.0000501;0.0000501;0.0000501;0.0001503
02 - 03;0;0;0.0000764;0.0000764;0.0000764;0.0000764;0.0000764;0.0002292
03 - 04;0;0;0.0000827;0.0000827;0.0000827;0.0000827;0.0000827;0.0002481
04 - 05;0;0;7.23667E-05;7.23667E-05;7.23667E-05;7.23667E-05;7.23667E-05;0.0002171
05 - 06;0;0;5.23333E-05;5.23333E-05;5.23333E-05;5.23333E-05;5.23333E-05;0.000157
06 - 07;0;0;0.000071;0.000071;0.000071;0.000071;0.000071;0.000213
07 - 08;0;0;6.23667E-05;6.23667E-05;6.23667E-05;6.23667E-05;6.23667E-05;0.0001871
08 - 09;0;0;0.00006304;0.00006304;0.00006304;0.00006304;0.00006304;0.00018912
09 - 10;0.0025;0.005;0.002585553;0.002585553;0.002585553;0.002585553;0.002585553;0.00025666
10 - 11;0.0075;0.02;0.0092806;0.0092806;0.0092806;0.0092806;0.0092806;0.0003418
11 - 12;0.0125;0.04;0.01765243;0.01765243;0.01765243;0.01765243;0.01765243;0.00045729
12 - 13;0.0175;0.065;0.027685253;0.027685253;0.027685253;0.027685253;0.027685253;0.00055576
13 - 14;0.02;0.05;0.023498503;0.023498503;0.023498503;0.023498503;0.023498503;0.00049551
14 - 15;0.0125;0.03;0.01425881;0.01425881;0.01425881;0.01425881;0.01425881;0.00027643
15 - 16;0.0025;0.005;0.0025679;0.0025679;0.0025679;0.0025679;0.0025679;0.0002037
16 - 17;0;0;5.43333E-05;5.43333E-05;5.43333E-05;5.43333E-05;5.43333E-05;0.000163
17 - 18;0;0;2.33333E-05;2.33333E-05;2.33333E-05;2.33333E-05;2.33333E-05;0.00007
18 - 19;0;0;3.51333E-05;3.51333E-05;3.51333E-05;3.51333E-05;3.51333E-05;0.0001054
19 - 20;0;0;0.000036;0.000036;0.000036;0.000036;0.000036;0.000108
20 - 21;0;0;3.94333E-05;3.94333E-05;3.94333E-05;3.94333E-05;3.94333E-05;0.0001183
21 - 22;0;0;4.46667E-05;4.46667E-05;4.46667E-05;4.46667E-05;4.46667E-05;0.000134
22 - 23;0;0;6.14333E-05;6.14333E-05;6.14333E-05;6.14333E-05;6.14333E-05;0.0001843
23 - 00;0;0;0.000057;0.000057;0.000057;0.000057;0.000057;0.000171
00 - 01;0;0;5.41333E-05;5.41333E-05;5.41333E-05;5.41333E-05;5.41333E-05;0.0001624
01 - 02;0;0;0.0000434;0.0000434;0.0000434;0.0000434;0.0000434;0.0001302
02 - 03;0;0;4.37333E-05;4.37333E-05;4.37333E-05;4.37333E-05;4.37333E-05;0.0001312
03 - 04;0;0;0.0000427;0.0000427;0.0000427;0.0000427;0.0000427;0.0001281
04 - 05;0;0;4.96667E-05;4.96667E-05;4.96667E-05;4.96667E-05;4.96667E-05;0.000149
05 - 06;0;0;0.000049;0.000049;0.000049;0.000049;0.000049;0.000147
06 - 07;0;0;0.000023;0.000023;0.000023;0.000023;0.000023;0.000069
07 - 08;0;0;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;0.000076
08 - 09;0;0;2.38167E-05;2.38167E-05;2.38167E-05;2.38167E-05;2.38167E-05;0.00007145
09 - 10;0.0025;0.005;0.002553043;0.002553043;0.002553043;0.002553043;0.002553043;0.00015913
10 - 11;0.01;0.015;0.008407253;0.008407253;0.008407253;0.008407253;0.008407253;0.00022176
11 - 12;0.0175;0.025;0.014305613;0.014305613;0.014305613;0.014305613;0.014305613;0.00041684
12 - 13;0.02;0.025;0.015131157;0.015131157;0.015131157;0.015131157;0.015131157;0.00039347
13 - 14;0.0175;0.025;0.014292973;0.014292973;0.014292973;0.014292973;0.014292973;0.00037892
14 - 15;0.01;0.01;0.006741457;0.006741457;0.006741457;0.006741457;0.006741457;0.00022437
15 - 16;0.0025;0;0.000856747;0.000856747;0.000856747;0.000856747;0.000856747;0.00007024
16 - 17;0;0;3.16667E-05;3.16667E-05;3.16667E-05;3.16667E-05;3.16667E-05;0.000095
17 - 18;0;0;4.03333E-05;4.03333E-05;4.03333E-05;4.03333E-05;4.03333E-05;0.000121
18 - 19;0;0;3.23667E-05;3.23667E-05;3.23667E-05;3.23667E-05;3.23667E-05;0.0000971
19 - 20;0;0;0.000032;0.000032;0.000032;0.000032;0.000032;0.000096
20 - 21;0;0;4.30333E-05;4.30333E-05;4.30333E-05;4.30333E-05;4.30333E-05;0.0001291
21 - 22;0;0;0.00004;0.00004;0.00004;0.00004;0.00004;0.00012
22 - 23;0;0;4.33333E-05;4.33333E-05;4.33333E-05;4.33333E-05;4.33333E-05;0.00013
23 - 00;0;0;0.0000427;0.0000427;0.0000427;0.0000427;0.0000427;0.0001281
00 - 01;0;0;3.66667E-05;3.66667E-05;3.66667E-05;3.66667E-05;3.66667E-05;0.00011
01 - 02;0;0;3.26667E-05;3.26667E-05;3.26667E-05;3.26667E-05;3.26667E-05;0.000098
02 - 03;0;0;3.93333E-05;3.93333E-05;3.93333E-05;3.93333E-05;3.93333E-05;0.000118
03 - 04;0;0;0.0000387;0.0000387;0.0000387;0.0000387;0.0000387;0.0001161
04 - 05;0;0;0.000042;0.000042;0.000042;0.000042;0.000042;0.000126
05 - 06;0;0;0.0000447;0.0000447;0.0000447;0.0000447;0.0000447;0.0001341
06 - 07;0;0;3.93333E-05;3.93333E-05;3.93333E-05;3.93333E-05;3.93333E-05;0.000118
07 - 08;0;0;4.36667E-05;4.36667E-05;4.36667E-05;4.36667E-05;4.36667E-05;0.000131
08 - 09;0;0;3.93433E-05;3.93433E-05;3.93433E-05;3.93433E-05;3.93433E-05;0.00011803
09 - 10;0.0025;0.015;0.00588743;0.00588743;0.00588743;0.00588743;0.00588743;0.00016229
10 - 11;0.0125;0.055;0.022675173;0.022675173;0.022675173;0.022675173;0.022675173;0.00052552
11 - 12;0.0225;0.045;0.022884273;0.022884273;0.022884273;0.022884273;0.022884273;0.00115282
12 - 13;0.0275;0.055;0.027893457;0.027893457;0.027893457;0.027893457;0.027893457;0.00118037
13 - 14;0.025;0.06;0.028650093;0.028650093;0.028650093;0.028650093;0.028650093;0.00095028
14 - 15;0.015;0.04;0.01849948;0.01849948;0.01849948;0.01849948;0.01849948;0.00049844
15 - 16;0.005;0.005;0.003402453;0.003402453;0.003402453;0.003402453;0.003402453;0.00020736
16 - 17;0;0;0.000053;0.000053;0.000053;0.000053;0.000053;0.000159
17 - 18;0;0;0.000035;0.000035;0.000035;0.000035;0.000035;0.000105
18 - 19;0;0;4.63333E-05;4.63333E-05;4.63333E-05;4.63333E-05;4.63333E-05;0.000139
19 - 20;0;0;0.0000387;0.0000387;0.0000387;0.0000387;0.0000387;0.0001161
20 - 21;0;0;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;0.000089
21 - 22;0;0;0.000025;0.000025;0.000025;0.000025;0.000025;0.000075
22 - 23;0;0;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;0.000052
23 - 00;0;0;0.0000218;0.0000218;0.0000218;0.0000218;0.0000218;0.0000654
00 - 01;0;0;0.000014;0.000014;0.000014;0.000014;0.000014;0.000042
01 - 02;0;0;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;0.000076
02 - 03;0;0;2.26667E-05;2.26667E-05;2.26667E-05;2.26667E-05;2.26667E-05;0.000068
03 - 04;0;0;2.17667E-05;2.17667E-05;2.17667E-05;2.17667E-05;2.17667E-05;0.0000653
04 - 05;0;0;0.0000247;0.0000247;0.0000247;0.0000247;0.0000247;0.0000741
05 - 06;0;0;0.000036;0.000036;0.000036;0.000036;0.000036;0.000108
06 - 07;0;0;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;2.63333E-05;0.000079
07 - 08;0;0;3.57667E-05;3.57667E-05;3.57667E-05;3.57667E-05;3.57667E-05;0.0001073
08 - 09;0;0;0.00005632;0.00005632;0.00005632;0.00005632;0.00005632;0.00016896
09 - 10;0.0025;0;0.000950623;0.000950623;0.000950623;0.000950623;0.000950623;0.00035187
10 - 11;0.0075;0.005;0.004483443;0.004483443;0.004483443;0.004483443;0.004483443;0.00095033
11 - 12;0.015;0.01;0.008840253;0.008840253;0.008840253;0.008840253;0.008840253;0.00152076
12 - 13;0.0175;0.015;0.011447433;0.011447433;0.011447433;0.011447433;0.011447433;0.0018423
13 - 14;0.0175;0.035;0.01795808;0.01795808;0.01795808;0.01795808;0.01795808;0.00137424
14 - 15;0.0125;0.02;0.01097444;0.01097444;0.01097444;0.01097444;0.01097444;0.00042332
15 - 16;0.005;0;0.001705483;0.001705483;0.001705483;0.001705483;0.001705483;0.00011645
16 - 17;0;0;3.23667E-05;3.23667E-05;3.23667E-05;3.23667E-05;3.23667E-05;0.0000971
17 - 18;0;0;3.54333E-05;3.54333E-05;3.54333E-05;3.54333E-05;3.54333E-05;0.0001063
18 - 19;0;0;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;2.96667E-05;0.000089
19 - 20;0;0;2.33333E-05;2.33333E-05;2.33333E-05;2.33333E-05;2.33333E-05;0.00007
20 - 21;0;0;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;2.00333E-05;0.0000601
21 - 22;0;0;1.60333E-05;1.60333E-05;1.60333E-05;1.60333E-05;1.60333E-05;0.0000481
22 - 23;0;0;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;1.63333E-05;0.000049
23 - 00;0;0;0.000018;0.000018;0.000018;0.000018;0.000018;0.000054
00 - 01;0;0;1.60333E-05;1.60333E-05;1.60333E-05;1.60333E-05;1.60333E-05;0.0000481
01 - 02;0;0;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;2.13333E-05;0.000064
02 - 03;0;0;0.000026;0.000026;0.000026;0.000026;0.000026;0.000078
03 - 04;0;0;2.46667E-05;2.46667E-05;2.46667E-05;2.46667E-05;2.46667E-05;0.000074
04 - 05;0;0;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;0.000071
05 - 06;0;0;0.000028;0.000028;0.000028;0.000028;0.000028;0.000084
06 - 07;0;0;3.06667E-05;3.06667E-05;3.06667E-05;3.06667E-05;3.06667E-05;0.000092
07 - 08;0;0;0.000038;0.000038;0.000038;0.000038;0.000038;0.000114
08 - 09;0;0;2.99433E-05;2.99433E-05;2.99433E-05;2.99433E-05;2.99433E-05;0.00008983
09 - 10;0.0025;0;0.000910677;0.000910677;0.000910677;0.000910677;0.000910677;0.00023203
10 - 11;0.015;0.005;0.006986547;0.006986547;0.006986547;0.006986547;0.006986547;0.00095964
11 - 12;0.0175;0.015;0.01142729;0.01142729;0.01142729;0.01142729;0.01142729;0.00178187
12 - 13;0.02;0.015;0.01249388;0.01249388;0.01249388;0.01249388;0.01249388;0.00248164
13 - 14;0.02;0.035;0.019016383;0.019016383;0.019016383;0.019016383;0.019016383;0.00204915
14 - 15;0.01;0.005;0.005305757;0.005305757;0.005305757;0.005305757;0.005305757;0.00091727
15 - 16;0.0025;0;0.000899367;0.000899367;0.000899367;0.000899367;0.000899367;0.0001981
16 - 17;0;0;0.0000252;0.0000252;0.0000252;0.0000252;0.0000252;0.0000756
17 - 18;0;0;2.83667E-05;2.83667E-05;2.83667E-05;2.83667E-05;2.83667E-05;0.0000851
18 - 19;0;0;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;0.00008
19 - 20;0;0;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;2.36667E-05;0.000071
20 - 21;0;0;0.000025;0.000025;0.000025;0.000025;0.000025;0.000075
21 - 22;0;0;0.0000177;0.0000177;0.0000177;0.0000177;0.0000177;0.0000531
22 - 23;0;0;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;0.000062
23 - 00;0;0;0.0000247;0.0000247;0.0000247;0.0000247;0.0000247;0.0000741
00 - 01;0;0;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;2.66667E-05;0.00008
01 - 02;0;0;2.43333E-05;2.43333E-05;2.43333E-05;2.43333E-05;2.43333E-05;0.000073
02 - 03;0;0;2.08667E-05;2.08667E-05;2.08667E-05;2.08667E-05;2.08667E-05;0.0000626
03 - 04;0;0;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;2.53333E-05;0.000076
04 - 05;0;0;0.00003;0.00003;0.00003;0.00003;0.00003;0.00009
05 - 06;0;0;3.93667E-05;3.93667E-05;3.93667E-05;3.93667E-05;3.93667E-05;0.0001181
06 - 07;0;0;0.000031;0.000031;0.000031;0.000031;0.000031;0.000093
07 - 08;0;0;0.000042;0.000042;0.000042;0.000042;0.000042;0.000126
08 - 09;0;0;3.56733E-05;3.56733E-05;3.56733E-05;3.56733E-05;3.56733E-05;0.00010702
09 - 10;0.0025;0.025;0.009237063;0.009237063;0.009237063;0.009237063;0.009237063;0.00021119
10 - 11;0.0125;0.075;0.02929231;0.02929231;0.02929231;0.02929231;0.02929231;0.00037693
11 - 12;0.02;0.115;0.045155527;0.045155527;0.045155527;0.045155527;0.045155527;0.00046658
12 - 13;0.0275;0.14;0.05601366;0.05601366;0.05601366;0.05601366;0.05601366;0.00054098
13 - 14;0.025;0.105;0.043468383;0.043468383;0.043468383;0.043468383;0.043468383;0.00040515
14 - 15;0.0175;0.05;0.02258275;0.02258275;0.02258275;0.02258275;0.02258275;0.00024825
15 - 16;0.0075;0.01;0.005868433;0.005868433;0.005868433;0.005868433;0.005868433;0.0001053
16 - 17;0;0;0.000026;0.000026;0.000026;0.000026;0.000026;0.000078
17 - 18;0;0;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;1.83333E-05;0.000055
18 - 19;0;0;2.73667E-05;2.73667E-05;2.73667E-05;2.73667E-05;2.73667E-05;0.0000821
19 - 20;0;0;2.56667E-05;2.56667E-05;2.56667E-05;2.56667E-05;2.56667E-05;0.000077
20 - 21;0;0;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;2.03667E-05;0.0000611
21 - 22;0;0;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;2.06667E-05;0.000062
22 - 23;0;0;0.000013;0.000013;0.000013;0.000013;0.000013;0.000039
23 - 00;0;0;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;1.23333E-05;0.000037
00 - 01;0;0;0.0000107;0.0000107;0.0000107;0.0000107;0.0000107;0.0000321
01 - 02;0;0;1.13333E-05;1.13333E-05;1.13333E-05;1.13333E-05;1.13333E-05;0.000034
02 - 03;0;0;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;1.33333E-05;0.00004
03 - 04;0;0;1.43333E-05;1.43333E-05;1.43333E-05;1.43333E-05;1.43333E-05;0.000043
04 - 05;0;0;9.36667E-06;9.36667E-06;9.36667E-06;9.36667E-06;9.36667E-06;0.0000281
05 - 06;0;0;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;1.73333E-05;0.000052
06 - 07;0;0;2.03333E-05;2.03333E-05;2.03333E-05;2.03333E-05;2.03333E-05;0.000061
07 - 08;0;0;3.66667E-05;3.66667E-05;3.66667E-05;3.66667E-05;3.66667E-05;0.00011
08 - 09;0;0;0.0000387;0.0000387;0.0000387;0.0000387;0.0000387;0.0001161
09 - 10;0.005;0.025;0.010052817;0.010052817;0.010052817;0.010052817;0.010052817;0.00015845
10 - 11;0.0225;0.06;0.027646947;0.027646947;0.027646947;0.027646947;0.027646947;0.00044084
11 - 12;0.0375;0.09;0.042728677;0.042728677;0.042728677;0.042728677;0.042728677;0.00068603
12 - 13;0.045;0.145;0.063603483;0.063603483;0.063603483;0.063603483;0.063603483;0.00081045
13 - 14;0.0425;0.175;0.072696013;0.072696013;0.072696013;0.072696013;0.072696013;0.00058804
14 - 15;0.0375;0.095;0.044256267;0.044256267;0.044256267;0.044256267;0.044256267;0.0002688
